"243"	"type"	"What planet, according to Homer, would be the only dangerous place to send the space mission?"	""	""	""	""	"The Planet of the Apes"	""
"244"	"type"	"When the NASA board turns on the TV, they see Tim ''The Tool Man’’ Taylor accidentally kill ________ by backing over him with his ride-on lawnmower."	""	""	""	""	"Wilson"	""
"245"	"type"	"What does Bart write on the back of Homer’s head?"	""	""	""	""	"''Insert Brain Here’’ (and, at the end, ''Hero’’)"	""
"246"	"type"	"What character is eventually chosen to be the fourth member of The Be Sharps?"	""	""	""	""	"Barney Gumble"	""
"247"	"type"	"Which famous musician introduces himself to Homer after the Grammys?"	""	""	""	""	"George Harrison"	""
"248"	"type"	"What is the title of The Be Sharps' second album?"	""	""	""	""	"Bigger Than Jesus"	""
"249"	"type"	"What characters decide to listen to Paul Harvey instead of The Be Sharps?"	""	""	""	""	"Grampa and Jasper"	""
"250"	"type"	"What greeting does Burns use when he answers the telephone?"	""	""	""	""	"Ahoy hoy"	""
"251"	"type"	"What does Burns dislike about Don Mattingly?"	""	""	""	""	"His sideburns"	""
"252"	"type"	"What is Burns' vest made from?"	""	""	""	""	"Real gorilla chest"	""
"253"	"type"	"Which band does Burns tell Smithers to have killed?"	""	""	""	""	"The Rolling Stones"	""
"254"	"type"	"What is the name of Burns' miniature aeroplane?"	""	""	""	""	"Spruce Moose"	""
"255"	"type"	"Which creature is Burns unable to crush?"	""	""	""	""	"Ant"	""
"256"	"type"	"What does Burns call himself at the Monorail town meeting?"	""	""	""	""	"Mr Snrub"	""
"257"	"type"	"Which word used by Lisa does Burns not know the meaning of?"	""	""	""	""	"Recycling"	""
"258"	"type"	"What did Burns swallow with his last ounce of strength?"	""	""	""	""	"Gold fillings"	""
"259"	"type"	"Which monkey must Homer find before the next full moon?"	""	""	""	""	"The Jade monkey"	""
"260"	"type"	"What country does Bart antagonize?"	""	""	""	""	"Australia"	""
"261"	"type"	"Who coaches Lisa's hockey team, The Gougers?"	""	""	""	""	"Apu Nahasapeemapetilon"	""
"262"	"type"	"What type of counterfeit merchandise was Herman smuggling out of the Simpsons car hole?"	""	""	""	""	"Jeans"	""
"263"	"type"	"When building their pool, what does the Simpson family mistakenly build first?"	""	""	""	""	"Barn"	""
"264"	"type"	"What Homer means by 'that metal dealie you use to dig...food'"	""	""	""	""	"Spoon"	""
"265"	"type"	"Where Homer's stake lands on his first attempt to kill the vampire Burns"	""	""	""	""	"His crotch"	""
"266"	"type"	"Who Lisa claims to be after drinking the water in a Duff Gardens ride"	""	""	""	""	"Lizard Queen"	""
"267"	"type"	"What Marge and Homer did after they couldn't find another all-you-can-eat seafood restaurant"	""	""	""	""	"Went fishing"	""
"268"	"type"	"What is the name of Bart's siamese twin brother?"	""	""	""	""	"Hugo"	""
"269"	"type"	"Who is the voice of Larry, Mr. Burns' son?"	""	""	""	""	"Rodney Dangerfield"	""
"270"	"type"	"What is the name of Kirk Van Houten's demo tape?"	""	""	""	""	"Can I Borrow a Feeling?"	""
"271"	"type"	"What is the name of the Simpsons' nanny?"	""	""	""	""	"Shary Bobbins"	""
"272"	"type"	"Who voices Homer’s half brother, Herb Powell?"	""	""	""	""	"Danny Devito"	""
"273"	"type"	"What was the name of the character that moved into the Simpsons’ house in the episode titled, “ The Itchy & Scratchy & Poochie Show”?"	""	""	""	""	"Roy"	""
"274"	"type"	"What is the name of the Springfield newspaper?"	""	""	""	""	"The Springfield Shopper"	""
"275"	"type"	"Which actor does one of the puppies from “Two Dozen and One Greyhounds” remind Mr. Burns of?"	""	""	""	""	"Rory Calhoun"	""
"276"	"type"	"What is one reason you will get a paddlin’ when Jasper Beardly substitutes for Ms. Hoover in the episode “The PTA Disbands” ?"	""	""	""	""	"Talking Out Of Turn, Looking Out the Window, Staring at My Sandals, or Paddling the School Canoe"	""
"277"	"type"	"Where do the Simpsons run away to in The Simpsons Movie?"	""	""	""	""	"Alaska"	""
"278"	"type"	"How many different words are used in the Itchy and Scratchy theme song?"	""	""	""	""	"(We, fight, and,its,the,itchy,scratchy,show) Eight"	""
"279"	"type"	"What hybrid crop did Homer accidentally make?"	""	""	""	""	"Tomacco (A combination of tomato and tobacco)"	""
"280"	"type"	"What is Homer's mom's first name?"	""	""	""	""	"Mona"	""
"281"	"type"	"What nationality is Sideshow Bob's wife & kid?"	""	""	""	""	"Italian"	""
"282"	"type"	"What are the names of the purple-haired twins?"	""	""	""	""	"Sherri and Terri"	""
"283"	"type"	"Who is the traffic guy for Channel 6 News?"	""	""	""	""	"Arnie Pie"	""
"284"	"type"	"When Homer became a hippie, what did he wear everywhere he went?"	""	""	""	""	"A poncho"	""
"285"	"type"	"Who do Bart and Lisa think they kill?"	""	""	""	""	"Martin Prince"	""
"286"	"type"	"What is Homer's Japanese counterpart?"	""	""	""	""	"Mr. Sparkle"	""
"287"	"type"	"What is Mrs. Wiggum's first name?"	""	""	""	""	"Sara"	""
"288"	"type"	"What does Marge use to create statues of Springfieldians?"	""	""	""	""	"Popsicle sticks"	""
"289"	"type"	"What is the name of Homer's grunge band?"	""	""	""	""	"Sadgasm"	""
"290"	"type"	"Where was Maude killed?"	""	""	""	""	"A car race"	""
"291"	"type"	"Who is his new boss?"	""	""	""	""	"Hank Scorpio"	""
"292"	"type"	"What is the name of Homer's new crop?"	""	""	""	""	"tomacco"	""
"293"	"type"	"Who is the leader of the cult?"	""	""	""	""	"The Leader"	""
"294"	"type"	"Who replaces Chief Quimby as police chief in 'Homer vs. the 18th Amendment'?"	""	""	""	""	"Rex Banner"	""
"295"	"type"	"What mountain does Homer decide to climb in 'King of the Hill'?"	""	""	""	""	"The Murderhorn"	""
"296"	"type"	"What disease does Ken Griffey Jr. contract after drinking Burns' recommended tonic?"	""	""	""	""	"gigantism"	""
"297"	"type"	"What is the company Homer works for?"	""	""	""	""	"Globex Corporation"	""
"298"	"type"	"What is the name of the cult that brainwashes Homer?"	""	""	""	""	"Movementarians"	""
"299"	"type"	"What bar-shaped food does Homer get hooked on?"	""	""	""	""	"Powersauce"	""
"300"	"type"	"Who is the dead body that they find at the quarry?"	""	""	""	""	"Waylon Smithers Sr."	""
"301"	"type"	"Where do the Simpsons move in 'You Only Move Twice'?"	""	""	""	""	"Cypress Creek"	""
"302"	"type"	"Who is Homer's hero's hero in 'The Wizard of Evergreen Terrace'?"	""	""	""	""	"Leonardo da Vinci"	""
"303"	"type"	"What does Carl call the new, futuristic webbing in his swimsuit?"	""	""	""	""	"the internet"	""
"304"	"type"	"What gift does Homer give the mayor from Fat Tony?"	""	""	""	""	"the kiss of death"	""
"305"	"type"	"Where does the cult promise its members will move to?"	""	""	""	""	"Blisstonia"	""
"306"	"type"	"What is the last thing we see the sherpas doing since Homer fires them?"	""	""	""	""	"hitchhiking a ride back to Nepal"	""
"307"	"type"	"When Homer asks Clemens if he made the team, who does Clemens think Homer is?"	""	""	""	""	"Darryl Strawberry"	""
"308"	"type"	"What is the name of the produce Duff releases after Prohibition?"	""	""	""	""	"Duff Zero"	""
"309"	"type"	"What is the new name of Moe St. Cool's bar (type the answer in quotes)?"	""	""	""	""	"Just the letter 'm'"	""
"310"	"type"	"Where did Homer and his childhood friends go swimming, as seen in 'The Blunder Years'?"	""	""	""	""	"the quarry"	""
"311"	"type"	"What food does Nelson's father have allergies to?"	""	""	""	""	"Peanuts"	""
"312"	"type"	"What instrument does Wendell play?"	""	""	""	""	"Clarinet"	""
"313"	"type"	"Who framed Krusty the Clown by robbing the Kwik-E-Mart disguised as him?"	""	""	""	""	"Sideshow Bob"	""
"314"	"type"	"Who really shot Mr. Burns?"	""	""	""	""	"Maggie"	""
"315"	"type"	"What is Homer's middle name?"	""	""	""	""	"Jay"	""
"316"	"type"	"What does smooth-talking salesman Lyle Lanley talk the people of Springfield into buying?"	""	""	""	""	"A Monorail"	""
"317"	"type"	"What country wants to punish Bart with a boot to the buttocks?"	""	""	""	""	"Australia"	""
"318"	"type"	"What new character does Homer voice on 'Itchy & Scratchy' in an attempt to help improve ratings?"	""	""	""	""	"Poochie"	""
"319"	"type"	"What grade is Bart in?"	""	""	""	""	"4th"	""
"320"	"type"	"What does 'Yvan Eht Nioj' really mean?"	""	""	""	""	"Join the Navy"	""
"321"	"type"	"What is Springfield's baseball team called?"	""	""	""	""	"The Springfield Isotopes"	""
"322"	"type"	"What is the secret ingredient in a 'Flaming Moe a.k.a. Flaming Homer'?"	""	""	""	""	"Cough Syrup"	""
"323"	"type"	"What does Bart win during KBBL's, 'KBBL is going to give me something stupid!' radio promotion?"	""	""	""	""	"Stampy The Elephant"	""
"324"	"type"	"When he gets to work, he finds that what two characters have better parking spots than him?"	""	""	""	""	"Lenny and Carl"	""
"325"	"type"	"What is the group called?"	""	""	""	""	"Stonecutters"	""
"326"	"type"	"When Homer was young, kids formed a club to exclude him called what?"	""	""	""	""	"No Homers Club"	""
"327"	"type"	"What is the secret ingredient in the drink?"	""	""	""	""	"Cough syrup"	""
"328"	"type"	"What is Marge's maiden name?"	""	""	""	""	"Bouvier"	""
"329"	"type"	"What colour are Marge's pearls?"	""	""	""	""	"Red"	""
"330"	"type"	"Who did Marge originally go to the prom with?"	""	""	""	""	"Artie Ziff"	""
"331"	"type"	"Who is Marge's favourite Beatle?"	""	""	""	""	"Ringo Starr"	""
"332"	"type"	"What colour are Marge's eyes?"	""	""	""	""	"Hazel"	""
"333"	"type"	"What subject did Marge tutor when she was in high school?"	""	""	""	""	"French"	""
"334"	"type"	"How old was Marge when she first met Homer?"	""	""	""	""	"10"	""
"335"	"type"	"What pathetic person did Marge have difficulty saying no to?"	""	""	""	""	"Gil"	""
"336"	"type"	"Who is Marge voiced by?"	""	""	""	""	"Julie Kavner"	""
"337"	"type"	"What casino did Marge go to when she was addicted to gambling?"	""	""	""	""	"Mr Burns' Casino"	""
"338"	"type"	"What colour is Marge's hair?"	""	""	""	""	"Blue"	""
"339"	"type"	"What is the name of the brand of beer drunk on the show?"	""	""	""	""	"Duff"	""
"340"	"type"	"What is Homers youngest child called?"	""	""	""	""	"Maggie"	""
"341"	"type"	"What is the name of Homer's boss (from the nuclear power plant?)"	""	""	""	""	"Montgomery Burns"	""
"342"	"type"	"What is the name of (aboves) assistant?"	""	""	""	""	"Waylon Smithers"	""
"343"	"type"	"What is the name of their dog?"	""	""	""	""	"Santa's Little Helper"	""
"344"	"type"	"What type of instrument does Lisa play?"	""	""	""	""	"Saxophone"	""
"345"	"type"	"What is Bart Simpson's favorite method of transport?"	""	""	""	""	"Skateboard"	""
"346"	"type"	"What is the name of the bar Homer goes to?"	""	""	""	""	"Moe's"	""
"347"	"type"	"What is the bully in Barts year (who wears shorts and a denim body warmer) named?"	""	""	""	""	"Nelson Muntz"	""
"348"	"type"	"Who was saying 'Boo-urns'?"	""	""	""	""	"Hans Moleman"	""
"349"	"type"	"What does Nelson say Bart is showing before his big jump?"	""	""	""	""	"His Epidermis"	""
"350"	"type"	"What does Homer call a teacher, a mother and a secret lover?"	""	""	""	""	"Television"	""
"351"	"type"	"Who is the first student to be eaten?"	""	""	""	""	"Jimbo"	""
"352"	"type"	"What game has Bart played before, according to an Australian?"	""	""	""	""	"Knifey-Spoony"	""
"353"	"type"	"What does Moe call a garage?"	""	""	""	""	"A Car Hole"	""
"354"	"type"	"What does Homer want to reenact the Civil War with?"	""	""	""	""	"Monkeys"	""
"355"	"type"	"When Superintendent Chalmers hears the words 'school' and 'exploded', what word did he think?"	""	""	""	""	"Skinner"	""
"356"	"type"	"What does the rocket meant to hit the comet actually hit?"	""	""	""	""	"Bridge"	""
"357"	"type"	"What book does Lisa make a diorama of, which gets blown away?"	""	""	""	""	"Oliver Twist"	""
"358"	"type"	"What instrument does Ralph 'play' in the very reduced school orchestra?"	""	""	""	""	"Flute"	""
"359"	"type"	"When they enter Australia, what kind of animal does Bart let go?"	""	""	""	""	"Bullfrog"	""
"360"	"type"	"Who draw the black egg from the jar at Moe's Tavern?"	""	""	""	""	"Barney Gumble"	""
"361"	"type"	"What magazine office does Bart visit?"	""	""	""	""	"MAD Magazine"	""
"362"	"type"	"What sort of vehicle does Homer find himself driving behind on the way out of New York?"	""	""	""	""	"A garbage truck"	""
"363"	"type"	"What does Homer borrow to remove the tyre clamp on his car?"	""	""	""	""	"Jackhammer"	""
"364"	"type"	"What do Marge and Lisa find 'sleeping' upside down and inside out in a Chinatown butch shop?"	""	""	""	""	"Rabbits"	""
"365"	"type"	"What should Barney do with Homer's car in the morning?"	""	""	""	""	"Just slip in under the door"	""
"366"	"type"	"What music is playing during Homer's recount of his trip to New York?"	""	""	""	""	"The Entertainer Rag"	""
"367"	"type"	"Who was in the quartet before being replaced by Barney?"	""	""	""	""	"Chief Wiggum"	""
"368"	"type"	"What animal 'takes over' the spaceship?"	""	""	""	""	"Giant Space Ants"	""
"369"	"type"	"Who is the head vampire?"	""	""	""	""	"Marge"	""
"370"	"type"	"Which word does Freddy Quimby make fun of the way the French waiter pronounces it?"	""	""	""	""	"Chowder"	""
"371"	"type"	"Where does the sailor in Bart and Milhouse's song think he is?"	""	""	""	""	"New York"	""
"372"	"type"	"Who finds the gremlin after Bart gets it off the bus?"	""	""	""	""	"Flanders"	""
"373"	"type"	"Which band does Mr. Burns think the Ramones are?"	""	""	""	""	"The Rolling Stones"	""
"374"	"type"	"What type of hat does Flanders get Homer at the football match?"	""	""	""	""	"Nacho"	""
"375"	"type"	"What does Jimbo have to able to swing a sack of (not provided) in order to join Homer's posse?"	""	""	""	""	"Doorknobs"	""
"376"	"type"	"Which opera does Bart make Sideshow Bob sing the score of, in order to buy some time?"	""	""	""	""	"H.M.S. Pinafore"	""
"377"	"type"	"When giving his location, Chief Wiggum says he is directly under what?"	""	""	""	""	"The Earth's Sun"	""
"378"	"type"	"When sinking into the tar pits, what does Homer try to use to pull his arms out?"	""	""	""	""	"His Face"	""
"379"	"type"	"Whom does Homer kill without knowing that they were a zombie?"	""	""	""	""	"Ned Flanders"	""
"380"	"type"	"What did Homer think was inside the key to the city?"	""	""	""	""	"Chocolate"	""
"381"	"type"	"Which hotline is Lisa addicted to?"	""	""	""	""	"Corey"	""
"382"	"type"	"What does Homer call the big possum in the monorail?"	""	""	""	""	"Bitey"	""
"383"	"type"	"What does Homer win a ride in at a carnival, which he then sells to pay for Lisa's entry in a beauty contest?"	""	""	""	""	"Duff Blimp"	""
"384"	"type"	"Which singer manages to protect the snakes?"	""	""	""	""	"Barry White"	""
"385"	"type"	"What type of animal does Marge's mother (and later Selma) get from great-aunt Gladys?"	""	""	""	""	"Iguana"	""
"386"	"type"	"What religion does Reverend Lovejoy classify as 'miscellaneous'?"	""	""	""	""	"Hindu"	""
"387"	"type"	"What large thing does Lisa grow for her original science fair project?"	""	""	""	""	"Tomato"	""
"388"	"type"	"What food do the police need to investigate the Simpsons' beer-exploded house?"	""	""	""	""	"Pretzels"	""
"389"	"type"	"What song do KBBL accidentally play twice?"	""	""	""	""	"Monster Mash"	""
"390"	"type"	"Who decides to hire Frank?"	""	""	""	""	"Mr. Burns"	""
"391"	"type"	"What two characters (surprisingly) have Masters degrees in Nuclear Physics?"	""	""	""	""	"Lenny and Carl"	""
"392"	"type"	"When Frank rejects the name, what does Homer call him?"	""	""	""	""	"Grimey"	""
"393"	"type"	"Who does Bart hire to work as his employee?"	""	""	""	""	"Milhouse"	""
"394"	"type"	"What late night talk show host gives Krusty advice in 'The Last Temptation of Krust'?"	""	""	""	""	"Jay Leno"	""
"395"	"type"	"What U.S. City is sang about in the episode 'A Streetcar Named Desire'?"	""	""	""	""	"New Orleans"	""
"396"	"type"	"What characters appear at Homer's house to sell 'the real dirt on Homer Simpson'? (Name one)"	""	""	""	""	"Moe, Lenny, Barney, Apu and Dr. Hibbert"	""
"397"	"type"	"What character shows up at Homer's door with a video tape that proves his innocence?"	""	""	""	""	"Groundskeeper Willie"	""
"398"	"type"	"What state does Grampa refuse to recognize?"	""	""	""	""	"'Missourah'"	""
"399"	"type"	"When asked by Scorpio, what does Homer say is his least favorite country?"	""	""	""	""	"France"	""
"400"	"type"	"What job does Luann's new boyfriend have?"	""	""	""	""	"American Gladiator"	""
"401"	"type"	"Where does Homer take Bart, which turns out to full of gay men?"	""	""	""	""	"A Steel Mill"	""
"402"	"type"	"What did Ralph apparently see in the closet with Skinner and Krabappel?"	""	""	""	""	"A Baby"	""
"403"	"type"	"What does Ned Flanders consider a form of gambling?"	""	""	""	""	"Insurance"	""
"404"	"type"	"What does Grampa hope he's sitting on?"	""	""	""	""	"The Apple Pie"	""
"405"	"type"	"What spice does Marge not recognise?"	""	""	""	""	"Oregano"	""
"406"	"type"	"What is Ned attacked by at the zoo?"	""	""	""	""	"Baboons"	""
"407"	"type"	"What pet of Milhouse did Santa's Little Helper eat?"	""	""	""	""	"Goldfish"	""
"408"	"type"	"What would be required to unshrink Lisa?"	""	""	""	""	"A rebigulator"	""
"409"	"type"	"What does Bart have to rinse his mouth out with?"	""	""	""	""	"Soda"	""
"410"	"type"	"What would be in the cabin, which makes Lenny realise there is a real cabin?"	""	""	""	""	"Sandwiches"	""
"411"	"type"	"Who says 'Homer, I can honestly say that was the best episode of 'Impy & Chimpy' I've ever seen'?"	""	""	""	""	"Ned Flanders"	""
"412"	"type"	"What is the name of the character who moves in with the Simpsons during the episode?"	""	""	""	""	"Roy"	""
"413"	"type"	"What kind of doll does Maggie use during her escape?"	""	""	""	""	"Krusty Doll"	""
"414"	"type"	"Who does Marge kiss in a scene during the musical?"	""	""	""	""	"Apu"	""
"415"	"type"	"When Homer goes to collect Maggie, he finds the babies sitting around a scene that parodies what film?"	""	""	""	""	"The Birds"	""
